item_id,csv_row_number,question,ground_truth_column,status,error,question_dir,ground_truth_table_csv
row_220,220,"Which Phase 2 PD-1 monotherapy trials in Melanoma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",schedule -> no_match | platinum_agent -> Control regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_220__Which_Phase_2_PD_1_monotherapy_trials_in_Melanoma_should_I_review_and_from_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_220__Which_Phase_2_PD_1_monotherapy_trials_in_Melanoma_should_I_review_and_from_the_treatment_r/ground_truth_table.csv
row_221,221,"In Pancreatic Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",Primary endpoint,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Primary_endpoint__row_221__In_Pancreatic_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Primary_endpoint__row_221__In_Pancreatic_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_222,222,"For Atezolizumab trials in Multiple Myeloma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",Trial name,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_222__For_Atezolizumab_trials_in_Multiple_Myeloma_extract_the_trial_acronym_from_the_trial_name,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_222__For_Atezolizumab_trials_in_Multiple_Myeloma_extract_the_trial_acronym_from_the_trial_name/ground_truth_table.csv
row_223,223,"In NSCLC trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",Secondary endpoint,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_223__In_NSCLC_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_223__In_NSCLC_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_the/ground_truth_table.csv
row_224,224,"In Renal cell trials where a non–PD-L1 biomarker was required, extract the biomarker name(s) from the trial name.",Is any other biomarker used for inclusion,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Is_any_other_biomarker_used_for_inclusion__row_224__In_Renal_cell_trials_where_a_non_PD_L1_biomarker_was_required_extract_the_biomarker_name_s,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Is_any_other_biomarker_used_for_inclusion__row_224__In_Renal_cell_trials_where_a_non_PD_L1_biomarker_was_required_extract_the_biomarker_name_s/ground_truth_table.csv
row_225,225,"In Bladder Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",Primary endpoint,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Primary_endpoint__row_225__In_Bladder_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Primary_endpoint__row_225__In_Bladder_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_226,226,"For Tremelimumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",Year,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Year__row_226__For_Tremelimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Year__row_226__For_Tremelimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_227,227,"In Multiple Myeloma Phase 3 trials, classify the control arm as active, placebo, or best supportive care.",Control arm,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_arm__row_227__In_Multiple_Myeloma_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supp,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_arm__row_227__In_Multiple_Myeloma_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supp/ground_truth_table.csv
row_228,228,"Which Phase 2 PD-1 monotherapy trials in Pancreatic should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",schedule -> no_match | platinum_agent -> Control regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_228__Which_Phase_2_PD_1_monotherapy_trials_in_Pancreatic_should_I_review_and_from_the_treatment,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_228__Which_Phase_2_PD_1_monotherapy_trials_in_Pancreatic_should_I_review_and_from_the_treatment/ground_truth_table.csv
row_229,229,"In Mesothelioma trials, bucket overall follow-up months into <12, 12–23, or ≥24.",Follow-up duration for primary endpoint(s) in months | Control,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Follow_up_duration_for_primary_endpoint_s_in_months_Control__row_229__In_Mesothelioma_trials_bucket_overall_follow_up_months_into_12_12_23_or_24,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Follow_up_duration_for_primary_endpoint_s_in_months_Control__row_229__In_Mesothelioma_trials_bucket_overall_follow_up_months_into_12_12_23_or_24/ground_truth_table.csv
row_230,230,"In Non-Small Cell Lung trials, convert 'Type of therapy' into is_combination = true/false.",Monotherapy/combination,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Monotherapy_combination__row_230__In_Non_Small_Cell_Lung_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Monotherapy_combination__row_230__In_Non_Small_Cell_Lung_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_231,231,"In Renal cell trials, normalize the type of follow-up into imaging, clinical, or mixed.",Type of follow-up given,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_follow_up_given__row_231__In_Renal_cell_trials_normalize_the_type_of_follow_up_into_imaging_clinical_or_mixed,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_follow_up_given__row_231__In_Renal_cell_trials_normalize_the_type_of_follow_up_into_imaging_clinical_or_mixed/ground_truth_table.csv
row_232,232,"In Mesothelioma trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",Class of ICI,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Class_of_ICI__row_232__In_Mesothelioma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Class_of_ICI__row_232__In_Mesothelioma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L/ground_truth_table.csv
row_233,233,"In Esophageal/GEJ trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",Secondary endpoint,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_233__In_Esophageal_GEJ_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_bas,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_233__In_Esophageal_GEJ_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_bas/ground_truth_table.csv
row_234,234,"For Atezolizumab trials in Non-Small Cell Lung, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",Trial name,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_234__For_Atezolizumab_trials_in_Non_Small_Cell_Lung_extract_the_trial_acronym_from_the_trial_na,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_234__For_Atezolizumab_trials_in_Non_Small_Cell_Lung_extract_the_trial_acronym_from_the_trial_na/ground_truth_table.csv
row_235,235,"In NSCLC trials, normalize the type of follow-up into imaging, clinical, or mixed.",Type of follow-up given,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_follow_up_given__row_235__In_NSCLC_trials_normalize_the_type_of_follow_up_into_imaging_clinical_or_mixed,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_follow_up_given__row_235__In_NSCLC_trials_normalize_the_type_of_follow_up_into_imaging_clinical_or_mixed/ground_truth_table.csv
row_236,236,"For Pembrolizumab trials in NSCLC, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",Trial name,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_236__For_Pembrolizumab_trials_in_NSCLC_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOT,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_236__For_Pembrolizumab_trials_in_NSCLC_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOT/ground_truth_table.csv
row_237,237,"In Small Cell Lung trials, convert 'Type of therapy' into is_combination = true/false.",Monotherapy/combination,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Monotherapy_combination__row_237__In_Small_Cell_Lung_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Monotherapy_combination__row_237__In_Small_Cell_Lung_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_238,238,"Which Phase 2 PD-1 monotherapy trials in Head and Neck should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",schedule -> no_match | platinum_agent -> Control regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_238__Which_Phase_2_PD_1_monotherapy_trials_in_Head_and_Neck_should_I_review_and_from_the_treatm,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_238__Which_Phase_2_PD_1_monotherapy_trials_in_Head_and_Neck_should_I_review_and_from_the_treatm/ground_truth_table.csv
row_239,239,"In Hepatocellular trials, bucket overall follow-up months into <12, 12–23, or ≥24.",Follow-up duration for primary endpoint(s) in months | Control,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Follow_up_duration_for_primary_endpoint_s_in_months_Control__row_239__In_Hepatocellular_trials_bucket_overall_follow_up_months_into_12_12_23_or_24,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Follow_up_duration_for_primary_endpoint_s_in_months_Control__row_239__In_Hepatocellular_trials_bucket_overall_follow_up_months_into_12_12_23_or_24/ground_truth_table.csv
row_240,240,"In Non-Small Cell Lung Phase 3 trials, classify the control arm as active, placebo, or best supportive care.",Control arm,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_arm__row_240__In_Non_Small_Cell_Lung_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_s,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_arm__row_240__In_Non_Small_Cell_Lung_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_s/ground_truth_table.csv
row_241,241,"In Esophageal/GEJ trials, categorize number of arms as 1-arm, 2-arm, or ≥3-arm.",Secondary endpoint,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_241__In_Esophageal_GEJ_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_241__In_Esophageal_GEJ_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/ground_truth_table.csv
row_242,242,"Which Phase 2 PD-1 monotherapy trials in Gastric/GEJ should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",schedule -> no_match | platinum_agent -> Control regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_242__Which_Phase_2_PD_1_monotherapy_trials_in_Gastric_GEJ_should_I_review_and_from_the_treatmen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/schedule_no_match_platinum_agent_Control_regimen__row_242__Which_Phase_2_PD_1_monotherapy_trials_in_Gastric_GEJ_should_I_review_and_from_the_treatmen/ground_truth_table.csv
row_243,243,"In Pancreatic studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",Treatment regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Treatment_regimen__row_243__In_Pancreatic_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Treatment_regimen__row_243__In_Pancreatic_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime/ground_truth_table.csv
row_244,244,"In Bladder trials, normalize the type of follow-up into imaging, clinical, or mixed.",Type of follow-up given,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_follow_up_given__row_244__In_Bladder_trials_normalize_the_type_of_follow_up_into_imaging_clinical_or_mixed,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_follow_up_given__row_244__In_Bladder_trials_normalize_the_type_of_follow_up_into_imaging_clinical_or_mixed/ground_truth_table.csv
row_245,245,"For Tremelimumab trials in Non-Small Cell Lung, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",Trial name,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_245__For_Tremelimumab_trials_in_Non_Small_Cell_Lung_extract_the_trial_acronym_from_the_trial_na,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_245__For_Tremelimumab_trials_in_Non_Small_Cell_Lung_extract_the_trial_acronym_from_the_trial_na/ground_truth_table.csv
row_246,246,"For Tremelimumab trials in Renal cell, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",Trial name,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_246__For_Tremelimumab_trials_in_Renal_cell_extract_the_trial_acronym_from_the_trial_name_e_g_KE,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Trial_name__row_246__For_Tremelimumab_trials_in_Renal_cell_extract_the_trial_acronym_from_the_trial_name_e_g_KE/ground_truth_table.csv
row_247,247,"In Head and Neck trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",Secondary endpoint,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_247__In_Head_and_Neck_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_base,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Secondary_endpoint__row_247__In_Head_and_Neck_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_base/ground_truth_table.csv
row_248,248,"In Pancreatic trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",Class of ICI,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Class_of_ICI__row_248__In_Pancreatic_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Class_of_ICI__row_248__In_Pancreatic_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1/ground_truth_table.csv
row_249,249,"For Durvalumab, Tremelimumab combination therapy trials, list additional agents in the treatment regimen beyond the ICI.",Control regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_regimen__row_249__For_Durvalumab_Tremelimumab_combination_therapy_trials_list_additional_agents_in_the_treat,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_regimen__row_249__For_Durvalumab_Tremelimumab_combination_therapy_trials_list_additional_agents_in_the_treat/ground_truth_table.csv
row_250,250,"In Hodgkin Lymphoma combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",Type of combination,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_combination__row_250__In_Hodgkin_Lymphoma_combination_therapy_trials_normalize_the_combination_type_to_standardi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Type_of_combination__row_250__In_Hodgkin_Lymphoma_combination_therapy_trials_normalize_the_combination_type_to_standardi/ground_truth_table.csv
row_251,251,"For Atezolizumab+Trastuzumab emtansine+Placebo combination therapy trials, list additional agents in the treatment regimen beyond the ICI.",Control regimen,ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_regimen__row_251__For_Atezolizumab_Trastuzumab_emtansine_Placebo_combination_therapy_trials_list_additional,/mnt/data1/srchowd3/FD-NL2SQL/data/table_rows_ground_truth/questions/Control_regimen__row_251__For_Atezolizumab_Trastuzumab_emtansine_Placebo_combination_therapy_trials_list_additional/ground_truth_table.csv
